date,BTCUSDT,ETHUSDT,ARBUSDT,BNBUSDT,XRPUSDT,SOLUSDT,MATICUSDT,SUIUSDT,OPUSDT,APTUSDT,LTCUSDT,BCHUSDT,COMPUSDT,MKRUSDT,1000PEPEUSDT,DOGEUSDT,LINKUSDT,DYDXUSDT,CRVUSDT,TIAUSDT,PYTHUSDT,JTOUSDT,AVAXUSDT,INJUSDT,SNXUSDT,ADAUSDT,IMXUSDT,MEMEUSDT,SEIUSDT,BLURUSDT,STXUSDT,NEARUSDT,LDOUSDT,FILUSDT,WLDUSDT,ICPUSDT,DOTUSDT,TRXUSDT,GALAUSDT,ATOMUSDT,APEUSDT,JUPUSDT
2020-12-01 00:00:00+00:00,18772.7,585.98,,30.206,0.6114,1.9695,0.01861,,,,85.16,287.76,104.85,528.98,,0.003325,13.358,,0.68,,,,3.5574,,4.742,0.15567,,,,,,1.0613,,30.353,,,5.081,0.03026,,5.259,,
2020-12-02 00:00:00+00:00,19207.01,596.96,,30.278,0.6303,2.116,0.01936,,,,88.98,294.35,113.75,560.61,,0.003363,13.995,,0.802,,,,3.7354,,5.266,0.15857,,,,,,1.1773,,30.628,,,5.457,0.03119,,5.513,,
2020-12-03 00:00:00+00:00,19434.3,616.2,,30.721,0.6308,2.0989,0.0208,,,,89.05,292.35,131.62,592.89,,0.003424,13.985,,0.83,,,,3.8171,,5.244,0.16424,,,,,,1.1561,,30.443,,,5.403,0.0317,,5.511,,
2020-12-04 00:00:00+00:00,18664.2,567.68,,29.039,0.5534,1.8463,0.01877,,,,79.54,279.77,127.02,524.9,,0.003287,12.689,,0.683,,,,3.5359,,4.963,0.14793,,,,,,1.1035,,28.983,,,4.999,0.02946,,5.05,,
2020-12-05 00:00:00+00:00,19147.62,596.97,,29.74,0.5853,1.9776,0.01971,,,,83.21,289.77,143.35,533.18,,0.003398,13.177,,0.739,,,,3.6408,,5.221,0.16008,,,,,,1.1115,,29.857,,,5.185,0.0306,,5.264,,
2020-12-06 00:00:00+00:00,19375.02,601.86,,29.499,0.6216,1.8515,0.01955,,,,83.64,286.44,137.15,529.74,,0.003391,13.519,,0.702,,,,3.5984,,5.157,0.15888,,,,,,1.0323,,29.339,,,5.132,0.03095,,5.215,,
2020-12-07 00:00:00+00:00,19172.88,591.84,,29.38,0.6085,1.8299,0.0192,,,,83.43,284.19,149.75,519.04,,0.003341,13.082,,0.708,,,,3.3765,,5.205,0.15411,,,,,,1.0125,,30.505,,,5.06,0.03033,,5.102,,
2020-12-08 00:00:00+00:00,18319.32,555.17,,27.687,0.5587,1.6617,0.01762,,,,76.74,267.84,155.45,502.84,,0.003176,12.135,,0.609,,,,3.1113,,4.669,0.14115,,,,,,0.9329,,29.9,,,4.74,0.0279,,4.74,,
2020-12-09 00:00:00+00:00,18537.98,573.27,,28.152,0.5826,1.6553,0.01809,,,,77.41,268.84,164.55,506.21,,0.00315,12.617,,0.632,,,,3.2588,,4.861,0.14808,,,,,,0.9958,,30.47,,,4.87,0.02871,,4.802,,
2020-12-10 00:00:00+00:00,18253.51,559.71,,27.7,0.5708,1.5686,0.01769,,,,74.73,265.96,149.24,522.25,,0.003096,11.916,,0.601,,,,3.1474,,4.633,0.14188,,,,,,0.9564,,30.555,,,4.8,0.02811,,4.662,,
2020-12-11 00:00:00+00:00,18031.47,544.74,,27.356,0.5127,1.4406,0.01747,,,,72.22,259.49,142.6,503.21,,0.003069,11.644,,0.557,,,,3.2383,,4.356,0.13933,,,,,,0.8686,,29.878,,,4.612,0.02778,,4.711,,
2020-12-12 00:00:00+00:00,18800.0,568.34,,28.162,0.5065,1.4886,0.01785,,,,76.63,267.96,144.48,514.46,,0.003153,12.228,,0.592,,,,3.3375,,4.468,0.14443,,,,,,0.9176,,29.924,,,4.738,0.02857,,5.061,,
2020-12-13 00:00:00+00:00,19175.07,590.91,,29.182,0.5138,1.5636,0.01819,,,,82.3,276.12,147.14,526.15,,0.00326,12.941,,0.618,,,,3.3445,,4.746,0.15423,,,,,,0.9535,,29.973,,,4.897,0.02921,,5.194,,
2020-12-14 00:00:00+00:00,19270.7,586.33,,30.031,0.498,1.5936,0.01841,,,,82.38,276.97,152.84,539.5,,0.003224,12.858,,0.638,,,,3.1491,,5.25,0.15887,,,,,,0.9942,,29.326,,,4.896,0.02911,,5.229,,
2020-12-15 00:00:00+00:00,19424.91,588.8,,29.47,0.4685,1.7534,0.01948,,,,81.35,289.13,149.99,529.38,,0.003206,12.692,,0.628,,,,3.3012,,5.473,0.15395,,,,,,1.0062,,29.127,,,5.241,0.0292,,5.292,,
2020-12-16 00:00:00+00:00,21346.8,637.8,,30.563,0.5686,1.7869,0.01958,,,,93.05,312.38,155.61,540.43,,0.003422,13.498,,0.652,,,,3.3461,,5.273,0.1685,,,,,,1.0487,,28.427,,,5.372,0.03149,,5.498,,
2020-12-17 00:00:00+00:00,22816.99,643.12,,30.237,0.5777,1.6808,0.01898,,,,101.09,310.87,177.22,539.85,,0.003732,13.457,,0.656,,,,3.2177,,5.293,0.16361,,,,,,0.9959,,28.481,,,5.35,0.03076,,5.359,,
2020-12-18 00:00:00+00:00,23124.35,654.51,,31.0,0.5843,1.7003,0.02057,,,,109.43,313.64,160.54,569.35,,0.003866,13.517,,0.646,,,,3.4123,,6.131,0.16521,,,,,,1.0064,,28.49,,,5.365,0.03111,,5.338,,
2020-12-19 00:00:00+00:00,23847.28,658.81,,33.337,0.577,1.6683,0.01992,,,,119.91,318.28,155.77,566.76,,0.00393,13.486,,0.665,,,,3.466,,6.12,0.16454,,,,,,1.0488,,28.204,,,5.343,0.03126,,5.295,,
2020-12-20 00:00:00+00:00,23472.96,638.27,,34.29,0.5559,1.5638,0.01922,,,,114.68,349.41,153.67,546.17,,0.004642,13.064,,0.618,,,,3.3144,,5.967,0.16206,,,,,,1.0598,,28.435,,,5.19,0.03125,,5.036,,
2020-12-21 00:00:00+00:00,22730.1,608.18,,32.13,0.5152,1.5347,0.01809,,,,104.57,313.65,141.64,523.85,,0.004778,12.317,,0.559,,,,3.0923,,6.119,0.15285,,,,,,1.2212,,24.986,,,4.877,0.02928,,5.038,,
2020-12-22 00:00:00+00:00,23826.99,637.2,,33.527,0.4452,1.4905,0.0186,,,,114.37,322.83,145.11,549.41,,0.004521,12.788,,0.558,,,,3.0735,,7.204,0.15659,,,,,,1.1593,,24.611,,,5.154,0.02885,,4.95,,
2020-12-23 00:00:00+00:00,23238.27,585.34,,31.159,0.2588,1.1975,0.01526,,,,102.5,275.21,129.56,516.69,,0.003755,10.972,,0.418,,,,2.9529,,7.121,0.13634,,,,,,0.962,,22.37,,,4.717,0.02478,,4.395,,
2020-12-24 00:00:00+00:00,23737.44,612.31,,32.504,0.3394,1.3638,0.01646,,,,111.25,296.74,136.49,526.99,,0.004575,11.563,,0.477,,,,3.1062,,7.472,0.15309,,,,,,1.062,,23.693,,,5.115,0.02766,,4.955,,
2020-12-25 00:00:00+00:00,24730.0,627.18,,33.231,0.3178,1.4448,0.01661,,,,127.96,319.37,137.46,536.29,,0.004565,11.56,,0.488,,,,2.9534,,7.319,0.15773,,,,,,1.0198,,24.342,,,5.212,0.02854,,4.907,,
2020-12-26 00:00:00+00:00,26508.83,637.9,,33.638,0.2952,1.3215,0.01931,,,,129.79,324.06,129.91,546.4,,0.004519,10.98,,0.47,,,,2.9265,,8.002,0.15856,,,,,,1.0253,,23.571,,,5.193,0.0278,,4.812,,
2020-12-27 00:00:00+00:00,26305.64,685.97,,33.676,0.2844,1.3023,0.01831,,,,127.99,338.42,131.44,570.67,,0.004554,12.169,,0.472,,,,2.91,,8.051,0.15481,,,,,,1.1971,,22.134,,,5.149,0.02892,,4.848,,
2020-12-28 00:00:00+00:00,27102.66,731.07,,36.026,0.2473,1.5169,0.01891,,,,130.04,361.12,143.55,586.54,,0.004609,12.62,,0.499,,,,2.9646,,8.018,0.17663,,,,,,1.2235,,21.954,,,6.608,0.02962,,5.397,,
2020-12-29 00:00:00+00:00,27402.83,733.45,,39.122,0.2213,1.666,0.01848,,,,129.05,353.37,139.34,565.79,,0.004498,11.781,,0.473,,,,2.9253,,7.786,0.191,,,,,,1.1656,,20.4,,,7.554,0.02766,,5.627,,
2020-12-30 00:00:00+00:00,28906.99,753.04,,38.224,0.2113,1.5304,0.01808,,,,130.21,359.26,156.45,576.51,,0.004635,11.248,,0.58,,,,2.9166,,7.343,0.18411,,,,,,1.2092,,21.445,,,7.244,0.02693,,5.437,,
2020-12-31 00:00:00+00:00,28951.68,737.19,,37.386,0.2196,1.504,0.01763,,,,124.36,342.49,148.77,586.59,,0.004678,11.244,,0.625,,,,3.1926,,7.232,0.18153,,,,,,1.394,,24.355,,,9.264,0.02676,,6.468,,
2021-01-01 00:00:00+00:00,29337.16,729.77,,37.795,0.2377,1.8382,0.0178,,,,126.31,342.0,145.27,581.67,,0.00568,11.869,,0.62,,,,3.6541,,8.326,0.17517,,,,,,1.3607,,22.233,,,8.287,0.02684,,5.873,,
2021-01-02 00:00:00+00:00,32199.91,775.02,,38.271,0.221,1.7976,0.01908,,,,137.08,354.88,136.59,611.01,,0.010542,12.226,,0.612,,,,3.505,,8.193,0.17759,,,,,,1.4135,,21.782,,,9.213,0.02721,,5.43,,
2021-01-03 00:00:00+00:00,33054.53,980.24,,41.3,0.2265,2.1767,0.02004,,,,161.97,425.18,147.4,678.98,,0.009877,13.719,,0.681,,,,3.4907,,9.536,0.2067,,,,,,1.4802,,21.48,,,10.187,0.0296,,5.843,,
2021-01-04 00:00:00+00:00,32031.07,1043.11,,41.142,0.2361,2.4832,0.02468,,,,155.58,405.66,151.45,690.47,,0.009796,13.611,,0.676,,,,3.6036,,11.472,0.22524,,,,,,1.3891,,21.415,,,9.524,0.03097,,6.057,,
2021-01-05 00:00:00+00:00,33999.52,1101.29,,41.799,0.2258,2.1355,0.02441,,,,158.6,418.74,161.69,766.77,,0.01,14.531,,0.689,,,,4.2626,,12.405,0.2585,,,,,,1.5008,,21.629,,,9.727,0.02846,,6.209,,
2021-01-06 00:00:00+00:00,36823.68,1212.64,,42.288,0.2489,1.8753,0.03558,,,,169.18,454.23,184.36,1040.98,,0.010468,17.29,,0.734,,,,4.5808,,12.164,0.3331,,,,,,1.5466,,21.986,,,10.082,0.03044,,6.708,,
2021-01-07 00:00:00+00:00,39498.92,1227.12,,43.57,0.3243,2.3651,0.03309,,,,169.65,448.99,172.46,1059.03,,0.009767,15.989,,0.719,,,,4.4722,,11.586,0.29961,,,,,,1.5006,,22.101,,,9.66,0.03098,,6.284,,
2021-01-08 00:00:00+00:00,40637.23,1218.39,,42.394,0.3206,3.222,0.03164,,,,172.47,437.33,165.56,1039.71,,0.009755,15.251,,0.694,,,,5.7084,,11.808,0.30429,,,,,,1.7408,,21.657,,,9.303,0.03039,,5.94,,
2021-01-09 00:00:00+00:00,40136.04,1279.96,,43.907,0.3247,3.3776,0.03347,,,,177.56,576.54,180.46,1591.59,,0.010202,17.589,,0.769,,,,7.1895,,13.17,0.3312,,,,,,1.7637,,22.085,,,9.756,0.03389,,6.576,,
2021-01-10 00:00:00+00:00,38221.67,1257.96,,42.399,0.3152,3.446,0.0303,,,,170.36,601.44,194.67,1487.07,,0.009841,16.228,,0.755,,,,6.5449,,14.132,0.30187,,,,,,1.7449,,23.458,,,9.306,0.03275,,6.421,,
2021-01-11 00:00:00+00:00,35408.46,1086.94,,38.104,0.2877,3.0988,0.02595,,,,139.06,476.91,168.16,1401.87,,0.008801,14.657,,0.62,,,,6.4571,,12.814,0.27584,,,,,,1.4834,,21.684,,,8.269,0.02895,,5.729,,
2021-01-12 00:00:00+00:00,34056.9,1050.82,,38.275,0.2928,3.6276,0.02613,,,,133.48,452.27,183.59,1490.49,,0.008067,13.982,,0.622,,,,7.7118,,14.907,0.28929,,,,,,1.4346,,21.013,,,8.299,0.0286,,5.718,,
2021-01-13 00:00:00+00:00,37421.07,1130.4,,40.192,0.3059,3.5291,0.02996,,,,147.63,496.75,210.97,1552.03,,0.008675,15.952,,0.687,,,,8.4617,,15.556,0.31246,,,,,,1.6091,,21.74,,,10.955,0.03078,,6.246,,
2021-01-14 00:00:00+00:00,39163.31,1234.86,,41.911,0.297,3.2949,0.03296,,,,152.64,527.67,214.84,1606.12,,0.009419,18.023,,0.797,,,,9.3204,,14.73,0.3124,,,,,,1.729,,21.624,,,14.5,0.03014,,6.486,,
2021-01-15 00:00:00+00:00,36755.24,1168.79,,40.88,0.2803,3.2464,0.03417,,,,143.54,491.1,202.18,1472.56,,0.00937,20.766,,1.148,,,,9.3586,,15.157,0.30207,,,,,,1.8362,,21.561,,,13.158,0.02973,,7.909,,
2021-01-16 00:00:00+00:00,36025.66,1230.19,,43.171,0.2797,3.4259,0.03284,,,,143.65,490.14,206.96,1484.43,,0.009245,20.13,,1.108,,,,12.7952,,15.57,0.35125,,,,,,2.0885,,22.866,,,17.943,0.0301,,9.048,,
2021-01-17 00:00:00+00:00,35869.83,1233.71,,45.857,0.2777,3.8328,0.03417,,,,142.91,480.0,216.54,1448.71,,0.00912,23.286,,1.691,,,,13.1289,,15.674,0.38074,,,,,,2.5074,,24.409,,,17.091,0.03026,,8.555,,
2021-01-18 00:00:00+00:00,36686.86,1262.99,,45.442,0.2857,3.7933,0.03629,,,,152.09,509.66,225.96,1424.06,,0.009197,22.069,,1.607,,,,12.6751,,15.61,0.37169,,,,,,2.4153,,23.822,,,16.601,0.03168,,9.57,,
2021-01-19 00:00:00+00:00,35891.03,1367.51,,42.492,0.2942,3.6276,0.03233,,,,151.85,507.75,211.69,1408.81,,0.009048,20.585,,1.332,,,,11.7022,,15.172,0.36782,,,,,,2.1648,,22.67,,,16.411,0.03062,,8.9,,
2021-01-20 00:00:00+00:00,35500.0,1379.24,,42.607,0.296,3.7133,0.03444,,,,149.81,497.48,212.7,1416.7,,0.00907,21.867,,1.627,,,,12.3692,,15.767,0.37571,,,,,,2.486,,22.38,,,18.017,0.03049,,8.915,,
2021-01-21 00:00:00+00:00,30879.97,1111.23,,38.647,0.2684,2.9793,0.0287,,,,129.83,418.74,176.42,1151.4,,0.008148,18.441,,1.677,,,,11.2759,,12.318,0.3081,,,,,,2.1688,,21.317,,,16.01,0.02755,,7.167,,
2021-01-22 00:00:00+00:00,32986.34,1234.55,,40.863,0.2724,3.3286,0.03121,,,,137.72,440.32,199.2,1406.18,,0.00852,21.578,,1.958,,,,12.7114,,14.206,0.34874,,,,,,2.3723,,22.303,,,17.134,0.02852,,7.988,,
2021-01-23 00:00:00+00:00,32086.48,1235.66,,40.925,0.272,3.5094,0.0341,,,,137.78,431.89,206.86,1382.47,,0.008586,24.824,,2.133,,,,12.8923,,14.619,0.34612,,,,,,2.3899,,22.74,,,18.771,0.02921,,8.344,,
2021-01-24 00:00:00+00:00,32275.63,1394.24,,41.85,0.2739,3.6369,0.03317,,,,141.18,439.98,250.35,1459.2,,0.008724,24.831,,2.259,,,,12.4682,,17.557,0.35398,,,,,,2.564,,22.725,,,18.002,0.02997,,8.254,,
2021-01-25 00:00:00+00:00,32253.68,1318.61,,41.826,0.2678,3.7044,0.03282,,,,137.14,432.29,212.79,1365.68,,0.008355,23.367,,2.006,,,,12.1388,,15.479,0.34325,,,,,,2.4513,,22.415,,,17.216,0.02948,,7.743,,
2021-01-26 00:00:00+00:00,32474.14,1368.4,,41.873,0.2686,4.0447,0.04342,,,,134.77,428.12,237.9,1478.19,,0.008234,23.132,,2.142,,,,12.1862,,16.866,0.34387,,,,,,2.384,,22.224,,,17.117,0.02946,,7.743,,
2021-01-27 00:00:00+00:00,30381.04,1238.55,,40.902,0.2507,3.6727,0.04186,,,,122.39,377.43,218.9,1326.36,,0.007416,20.989,,1.813,,,,11.1092,,15.262,0.31143,,,,,,2.034,,21.45,,,15.451,0.02821,,6.96,,
2021-01-28 00:00:00+00:00,33399.75,1329.86,,42.452,0.2645,3.8139,0.03867,,,,133.43,405.38,252.04,1402.27,,0.036324,23.02,,2.085,,,,11.9178,,16.939,0.3443,,,,,,2.2517,,21.933,,,16.896,0.02954,,8.052,,
2021-01-29 00:00:00+00:00,34269.35,1381.99,,42.863,0.2833,3.8409,0.0403,,,,134.84,407.7,295.35,1407.48,,0.045883,22.781,,2.047,,,,11.5976,,17.051,0.34787,,,,,,2.2055,,22.341,,,16.831,0.03338,,7.998,,
2021-01-30 00:00:00+00:00,34289.85,1380.48,,44.744,0.4445,4.2462,0.0402,,,,133.54,417.8,337.99,1590.05,,0.02799,23.699,,2.554,,,,12.0375,,17.895,0.36452,,,,,,2.1761,,22.098,,,16.55,0.03223,,8.075,,
2021-01-31 00:00:00+00:00,33126.21,1313.12,,44.353,0.4959,4.2628,0.03837,,,,129.53,400.09,346.85,1483.5,,0.036885,22.609,,2.517,,,,13.4644,,17.242,0.34505,,,,,,2.1444,,22.289,,,16.144,0.03158,,8.147,,
2021-02-01 00:00:00+00:00,33546.09,1376.48,,51.483,0.3714,4.6234,0.04098,,,,132.23,414.95,362.07,1474.41,,0.034835,22.928,,2.548,,,,13.2448,,17.588,0.40983,,,,,,2.2711,,22.656,,,16.468,0.03299,,9.308,,
2021-02-02 00:00:00+00:00,35504.06,1516.26,,50.914,0.3734,5.2529,0.04117,,,,142.26,431.04,356.56,1703.84,,0.031357,23.725,,2.502,,,,13.4628,,17.062,0.42559,,,,,,2.4646,,22.525,,,17.213,0.03321,,8.931,,
2021-02-03 00:00:00+00:00,37652.51,1666.0,,52.096,0.398,5.7373,0.04394,,,,156.29,446.81,390.19,1765.37,,0.03736,25.131,,2.646,,,,14.8534,,17.23,0.44273,,,,,,2.5657,,23.117,,,20.88,0.03455,,9.312,,
2021-02-04 00:00:00+00:00,36976.93,1596.0,,55.968,0.4462,6.4358,0.04742,,,,145.28,421.32,454.67,2114.05,,0.052782,24.519,,3.028,,,,15.29,,19.684,0.44037,,,,,,2.5003,,22.93,,,19.695,0.03315,,9.169,,
2021-02-05 00:00:00+00:00,38362.65,1721.16,,67.736,0.4535,6.7101,0.05501,,,,155.28,448.2,530.67,2693.93,,0.04683,26.352,,3.276,,,,17.8632,,23.694,0.53929,,,,,,2.8684,,24.545,,,20.881,0.0363,,12.218,,
2021-02-06 00:00:00+00:00,39249.54,1679.34,,72.555,0.4442,6.1325,0.05271,,,,155.76,459.12,465.56,2536.95,,0.057716,25.102,,3.154,,,,18.119,,21.055,0.63596,,,,,,2.6953,,24.288,,,20.405,0.03514,,12.106,,
2021-02-07 00:00:00+00:00,38849.25,1611.99,,68.269,0.4188,6.7037,0.06658,,,,150.91,445.76,457.51,2481.62,,0.07803,24.777,,2.985,,,,23.7402,,20.098,0.66126,,,,,,3.4079,,24.079,,,19.765,0.036,,13.861,,
2021-02-08 00:00:00+00:00,46451.32,1755.61,,80.146,0.4522,7.8917,0.07166,,,,167.71,485.0,454.95,2505.94,,0.079054,25.465,,3.076,,,,30.1671,,21.39,0.67672,,,,,,3.4719,,27.753,,,23.04,0.04048,,14.195,,
2021-02-09 00:00:00+00:00,46492.54,1770.79,,107.249,0.4773,7.8335,0.0992,,,,182.06,516.06,491.41,2576.59,,0.070186,27.667,,3.188,,,,31.9082,,24.779,0.70682,,,,,,3.3148,,44.293,,,23.126,0.04622,,15.076,,
2021-02-10 00:00:00+00:00,44850.0,1743.31,,128.901,0.5055,9.1102,0.1162,,,,181.82,495.53,474.63,2521.43,,0.072645,26.853,,3.092,,,,54.9172,,25.08,0.943,,,,,,3.2522,,39.9,,,23.615,0.04634,,14.981,,
2021-02-11 00:00:00+00:00,48060.21,1789.32,,124.11,0.5292,9.2215,0.12346,,,,184.12,530.78,502.69,2544.6,,0.069763,27.895,,3.568,,,,47.5001,,26.188,0.93026,,,,,,3.4623,,40.42,,,25.06,0.05708,,17.621,,
2021-02-12 00:00:00+00:00,47361.03,1843.08,,136.745,0.6107,9.2344,0.12132,,,,197.04,577.54,537.52,2736.87,,0.069928,30.713,,3.399,,,,48.4247,,27.21,0.92426,,,,,,4.735,,42.711,,,28.702,0.05527,,21.123,,
2021-02-13 00:00:00+00:00,47221.62,1818.02,,133.5,0.6348,8.7627,0.11184,,,,226.27,668.9,512.53,2597.38,,0.066373,34.316,,3.293,,,,44.2039,,26.467,0.91496,,,,,,4.8401,,41.702,,,28.073,0.06016,,20.303,,
2021-02-14 00:00:00+00:00,48655.21,1803.59,,135.844,0.5935,8.7306,0.10055,,,,213.79,721.7,472.11,2516.74,,0.062711,33.215,,2.957,,,,39.2,,25.053,0.84508,,,,,,4.3231,,47.202,,,26.931,0.05529,,19.133,,
2021-02-15 00:00:00+00:00,47981.58,1781.34,,130.037,0.55,8.8695,0.10757,,,,208.18,715.77,461.8,2467.01,,0.056511,32.683,,2.712,,,,38.1642,,24.593,0.86003,,,,,,4.0308,,42.962,,,27.831,0.05084,,22.543,,
2021-02-16 00:00:00+00:00,49197.94,1784.31,,130.334,0.5203,8.3036,0.10905,,,,210.56,705.87,457.55,2495.88,,0.053591,32.004,,2.679,,,,36.6762,,24.104,0.87,,,,,,4.0899,,41.955,,,30.12,0.05201,,25.112,,
2021-02-17 00:00:00+00:00,52194.62,1849.86,,165.556,0.536,8.2533,0.11256,,,,237.59,717.41,474.63,2619.84,,0.049527,32.289,,2.794,,,,37.1984,,24.269,0.89407,,,,,,4.2396,,43.266,,,31.988,0.05265,,23.881,,
2021-02-18 00:00:00+00:00,51619.7,1941.26,,195.549,0.5328,8.9956,0.12248,,,,226.8,704.9,457.57,2629.77,,0.058838,32.524,,2.81,,,,41.1329,,23.2,0.9158,,,,,,4.4507,,43.475,,,31.156,0.05497,,23.11,,
2021-02-19 00:00:00+00:00,56004.1,1958.58,,334.094,0.5667,11.5096,0.15417,,,,236.78,720.23,452.55,2575.66,,0.05519,34.766,,2.634,,,,38.8859,,22.365,0.92743,,,,,,4.3961,,43.274,,,34.872,0.06083,,22.979,,
2021-02-20 00:00:00+00:00,55917.41,1914.58,,252.807,0.5117,9.9965,0.14427,,,,227.07,679.36,453.42,2605.95,,0.054153,33.977,,2.89,,,,36.0081,,23.177,1.11542,,,,,,4.0041,,43.067,,,38.979,0.05774,,21.673,,
2021-02-21 00:00:00+00:00,57487.43,1934.75,,294.864,0.5459,11.0851,0.16251,,,,227.49,707.65,453.85,2623.4,,0.056063,34.13,,2.906,,,,36.2344,,22.863,1.10047,,,,,,4.1076,,44.695,,,39.632,0.05943,,21.613,,
2021-02-22 00:00:00+00:00,54121.1,1778.3,,267.467,0.5668,14.3413,0.15179,,,,208.18,628.6,423.7,2376.55,,0.053657,31.486,,2.572,,,,32.2924,,20.999,1.09729,,,,,,3.7397,,39.318,,,37.663,0.05421,,21.146,,
2021-02-23 00:00:00+00:00,48930.0,1579.75,,230.982,0.4765,15.2413,0.13698,,,,177.61,515.49,384.09,2239.93,,0.04768,25.986,,2.133,,,,27.5483,,18.193,0.96177,,,,,,3.3644,,35.479,,,34.544,0.04491,,20.139,,
2021-02-24 00:00:00+00:00,49702.03,1623.98,,254.183,0.4687,17.2227,0.16008,,,,181.45,526.66,437.39,2235.48,,0.056731,28.101,,2.146,,,,29.6555,,19.143,1.04891,,,,,,3.5746,,36.564,,,33.642,0.04793,,19.444,,
2021-02-25 00:00:00+00:00,47089.37,1482.09,,234.376,0.4358,13.8484,0.17594,,,,179.5,499.31,396.9,2026.28,,0.049879,24.721,,2.004,,,,26.7276,,18.317,1.07694,,,,,,3.9001,,34.89,,,31.24,0.04508,,17.765,,
2021-02-26 00:00:00+00:00,46313.13,1445.28,,221.6,0.4279,13.5941,0.19055,,,,170.3,484.69,398.23,1953.05,,0.050426,25.196,,1.924,,,,25.9372,,18.01,1.24484,,,,,,4.2287,,35.133,,,31.449,0.04511,,18.85,,
2021-02-27 00:00:00+00:00,46102.63,1458.65,,225.36,0.4361,13.19,0.19736,,,,171.9,483.43,400.07,1975.58,,0.050115,26.193,,1.96,,,,25.677,,18.79,1.31376,,,,,,4.0107,,37.915,,,33.491,0.04646,,19.135,,
2021-02-28 00:00:00+00:00,45163.36,1419.77,,210.11,0.4159,13.1072,0.23359,,,,165.36,460.55,405.02,2039.19,,0.048171,24.714,,1.768,,,,23.925,,18.761,1.3132,,,,,,3.8179,,35.942,,,33.805,0.04556,,17.666,,
2021-03-01 00:00:00+00:00,49592.7,1571.2,,255.033,0.4458,15.0036,0.24942,,,,176.05,501.84,493.87,2168.08,,0.050613,27.735,,1.998,,,,27.4816,,20.694,1.298,,,,,,4.1977,,38.607,,,35.677,0.04779,,18.737,,
2021-03-02 00:00:00+00:00,48450.57,1486.28,,239.713,0.4361,13.9565,0.23281,,,,179.27,517.47,499.18,2161.89,,0.050227,28.51,,2.497,,,,27.1118,,22.445,1.22294,,,,,,4.0411,,38.229,,,36.136,0.0468,,18.849,,
2021-03-03 00:00:00+00:00,50373.75,1568.63,,240.499,0.4486,14.0941,0.22251,,,,187.72,521.45,491.34,2193.28,,0.050425,29.854,,2.283,,,,27.2227,,22.519,1.21399,,,,,,4.1683,,42.143,,,37.043,0.04878,,21.437,,
2021-03-04 00:00:00+00:00,48385.77,1540.69,,229.743,0.4816,13.0784,0.19915,,,,180.82,506.03,469.98,2197.64,,0.049999,27.721,,2.084,,,,25.7677,,21.466,1.11288,,,,,,4.5391,,40.795,,,35.277,0.05139,,18.864,,
2021-03-05 00:00:00+00:00,48770.57,1529.88,,225.407,0.4551,12.5659,0.21299,,,,180.36,497.48,476.03,2059.1,,0.04953,27.862,,2.052,,,,24.2636,,20.727,1.15845,,,,,,4.1666,,40.468,,,33.64,0.05012,,18.7,,
2021-03-06 00:00:00+00:00,48908.21,1651.73,,226.349,0.463,13.0512,0.21257,,,,182.99,500.93,491.74,2252.31,,0.05093,28.166,,2.044,,,,24.9377,,21.251,1.12936,,,,,,4.0549,,40.421,,,33.395,0.05008,,18.929,,
2021-03-07 00:00:00+00:00,50995.27,1727.23,,240.269,0.466,13.845,0.21238,,,,190.96,517.17,490.59,2260.91,,0.052056,28.603,,2.246,,,,26.7401,,21.733,1.13081,,,,,,4.2811,,41.459,,,35.132,0.05167,,19.511,,
2021-03-08 00:00:00+00:00,52429.43,1834.3,,240.555,0.4749,13.6344,0.21753,,,,192.07,529.92,477.57,2196.13,,0.063076,31.892,,2.397,,,,25.63,,21.887,1.1204,,,,,,4.584,,41.587,,,35.023,0.05311,,19.416,,
2021-03-09 00:00:00+00:00,54917.78,1873.31,,293.464,0.4858,14.9102,0.3003,,,,203.98,546.4,502.54,2266.7,,0.058013,31.539,,2.409,,,,34.3501,,22.686,1.19879,,,,,,5.4209,,42.014,,,38.291,0.05321,,21.162,,
2021-03-10 00:00:00+00:00,55947.98,1796.8,,278.397,0.4621,14.2333,0.28718,,,,200.52,547.37,460.84,2255.43,,0.055951,29.919,,2.217,,,,29.6156,,21.649,1.13289,,,,,,5.3191,,42.49,,,37.584,0.05139,,19.627,,
2021-03-11 00:00:00+00:00,57844.52,1829.0,,290.04,0.4527,16.0763,0.40925,,,,201.57,550.57,466.35,2234.14,,0.056056,30.175,,2.178,,,,30.8663,,20.861,1.12587,,,,,,6.0837,,42.306,,,36.957,0.05149,,19.366,,
2021-03-12 00:00:00+00:00,57291.03,1767.44,,263.372,0.4399,14.5742,0.41438,,,,221.13,539.01,434.7,2136.98,,0.055367,28.393,,2.063,,,,28.0242,,19.473,1.03356,,,,,,6.9297,,44.09,,,35.957,0.04993,,18.592,,
2021-03-13 00:00:00+00:00,61267.41,1924.94,,276.98,0.4586,15.3216,0.42581,,,,226.34,595.27,466.27,2178.22,,0.062816,29.8,,2.384,,,,30.9576,,20.533,1.10128,,,,,,7.4075,,49.531,,,37.242,0.05292,,19.417,,
